127.0.0.1 - - [17/Jun/2023:00:39:12 +0900] "GET / HTTP/1.1" 404 807
127.0.0.1 - - [17/Jun/2023:00:39:13 +0900] "GET /tofit/common/index.do HTTP/1.1" 200 10685
127.0.0.1 - - [17/Jun/2023:00:39:13 +0900] "GET /tofit/resources/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2023:00:39:13 +0900] "GET /tofit/resources/images/fitnessCenter.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2023:00:39:13 +0900] "GET /tofit/resources/images/discuss.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2023:00:39:13 +0900] "GET /tofit/resources/images/mypageCalendar.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2023:00:39:13 +0900] "GET /tofit/resources/font/Noto_Sans/NotoSans-Regular.ttf HTTP/1.1" 404 721
127.0.0.1 - - [17/Jun/2023:00:39:13 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [17/Jun/2023:00:39:13 +0900] "GET /tofit/resources/images/SnapInsta.io-%ED%95%84%EB%9D%BC%ED%85%8C%EC%8A%A4,%20%EC%9A%94%EA%B0%80%20%EC%98%81%EC%83%81%20_%20Pilates,%20Yoga%20Cinematic%204K-(1080p).mp4 HTTP/1.1" 200 14034286
127.0.0.1 - - [17/Jun/2023:00:39:21 +0900] "GET /tofit/community/listCommu.do HTTP/1.1" 200 11971
127.0.0.1 - - [17/Jun/2023:00:39:21 +0900] "GET /tofit/resources/font/Noto_Sans/NotoSans-Regular.ttf HTTP/1.1" 404 721
127.0.0.1 - - [17/Jun/2023:00:39:21 +0900] "GET /tofit/resources/font/Pretendard/public/variable/PretendardVariable.ttf HTTP/1.1" 404 721
127.0.0.1 - - [17/Jun/2023:00:39:27 +0900] "GET /tofit/member/kitlogin.do?action=/community/viewArticle.do?commuNo=28 HTTP/1.1" 200 4135
127.0.0.1 - - [17/Jun/2023:00:39:27 +0900] "GET /tofit/resources/js/kitlogin.js HTTP/1.1" 404 721
127.0.0.1 - - [17/Jun/2023:00:39:27 +0900] "GET /tofit/resources/css/kit.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2023:00:39:27 +0900] "GET /tofit/resources/font/Noto_Sans/NotoSans-Regular.ttf HTTP/1.1" 404 721
127.0.0.1 - - [17/Jun/2023:00:39:31 +0900] "POST /tofit/member/login.do HTTP/1.1" 302 -
